userID	username	All	User	Friend	Network	Content	Sentiment	Temporal	LanguageAgnostic
745425522		0.25	0.11	0.14	0.22	0.51	0.52	0.13	0.18	
2289846481		0.33	0.19	0.31	0.4	0.31	0.35	0.21	0.29	
750090764		0.39	0.15	0.28	0.52	0.28	0.31	0.47	0.33	
4438433114		0.28	0.35	0.24	0.28	0.38	0.53	0.59	0.45	
4244457140		0.35	0.23	0.26	0.44	0.34	0.35	0.3	0.28	
2834620568		0.59	0.64	0.6	0.45	0.47	0.22	0.42	0.58	
3640734136		0.35	0.21	0.19	0.5	0.4	0.35	0.27	0.32	
3302457680		0.33	0.18	0.35	0.42	0.28	0.4	0.28	0.27	
752509588340170752		0.34	0.23	0.36	0.27	0.46	0.22	0.25	0.36	
1146683604		0.3	0.3	0.22	0.29	0.35	0.48	0.14	0.25	
3824077212		0.39	0.25	0.26	0.47	0.41	0.41	0.29	0.43	
549438168		0.24	0.06	0.23	0.26	0.4375	0.28	0.08	0.18	
986996556		0.33	0.26	0.32	0.5	0.47	0.55	0.22	0.23	
46193096		0.31	0.21	0.61	0.28	0.45	0.26	0.46	0.27	
531861596		0.19	0.14	0.22	0.13	0.24	0.33	0.45	0.25	
111124426		0.15	0.01	0.17	0.16	0.25	0.4	0.19	0.15	
728570711124680704		0.43	0.47	0.53	0.41	0.54	0.43	0.53	0.36	
39040820		0.31	0.2	0.24	0.16	0.56	0.11	0.19	0.14	
22906046		0.34	0.12	0.34	0.45	0.44	0.29	0.3	0.18	
717449149810143232		0.26	0.15	0.23	0.19	0.28	0.27	0.22	0.18	
514718176		0.29	0.09	0.33	0.24	0.43	0.24	0.17	0.21	
780891864002072576		0.34	0.12	0.34	0.37	0.43	0.22	0.29	0.31	
98651916		0.25	0.1	0.14	0.3	0.42	0.21	0.07	0.15	
713134184102014976		0.41	0.25	0.25	0.44	0.5	0.31	0.05	0.32	
1378275530		0.39	0.17	0.23	0.25	0.47	0.27	0.26	0.29	
716002600626298882		0.3	0.08	0.26	0.3	0.38	0.15	0.27	0.32	
2880526847		0.54	0.37	0.63	0.37	0.47	0.34	0.33	0.52	
3196498726		0.44	0.08	0.46	0.25	0.42	0.37	0.37	0.35	
364489423		0.32	0.01	0.27	0.08	0.45	0.35	0.34	0.14	
791278462887571457		0.31	0.25	0.31	0.34	0.47	0.36	0.59	0.23	
770375237657505792		0.58	0.58	0.48	0.3	0.53	0.5	0.6	0.39	
85523646		0.38	0.19	0.35	0.47	0.32	0.22	0.06	0.28	
526017873		0.4	0.19	0.36	0.31	0.48	0.38	0.36	0.23	
27777776		0.23	0.19	0.21	0.19	0.28	0.26	0.09	0.26	
761360743103094784		0.5	0.16	0.61	0.35	0.34	0.08	0.22	0.49	
89484399		0.16	0.14	0.32	0.24	0.35	0.34	0.28	0.22	
44260891		0.22	0.07	0.09	0.32	0.42	0.11	0.17	0.13	
3302153561		0.35	0.38	0.3	0.57	0.34	0.34	0.2	0.37	
762801097018781696		0.36	0.19	0.27	0.42	0.5	0.2	0.11	0.38	
386005390		0.37	0.14	0.41	0.38	0.45	0.4	0.4	0.27	
1023091806		0.24	0.02	0.38	0.54	0.5	0.26	0.25	0.23	
461105709		0.34	0.27	0.28	0.28	0.42	0.47	0.21	0.37	
2220005352		0.23	0.17	0.3	0.59	0.43	0.42	0.21	0.32	
4851343726		0.49	0.44	0.62	0.53	0.44	0.45	0.59	0.46	
297690526		0.15	0.1	0.22	0.22	0.19	0.114	0.14	0.17	
4821420365		0.2	0.12	0.44	0.19	0.4	0.16	0.41	0.21	
308069641		0.39	0.21	0.25	0.39	0.41	0.29	0.41	0.35	
168903891		0.1	0.05	0.02	0.12	0.28	0.1	0.13	0.1	
594402451		0.17	0.02	0.11	0.07	0.41	0.13	0.13	0.12	
2878480733		0.49	0.64	0.5	0.54	0.52	0.57	0.45	0.74	
4774054333		0.4	0.33	0.4	0.24	0.4	0.48	0.42	0.35	
3950081506		0.34	0.39	0.2	0.19	0.31	0.31	0.2	0.22	
109094639		0.18	0.03	0.23	0.04	0.25	0.23	0.1	0.15	
72426152		0.45	0.55	0.25	0.4	0.43	0.14	0.1	0.31	
517501612		0.45	0.25	0.52	0.26	0.4	0.22	0.18	0.35	
296041342		0.23	0.16	0.48	0.14	0.36	0.31	0.14	0.31	
16022444		0.32	0.07	0.35	0.22	0.45	0.53	0.08	0.19	
66120866		0.34	0.22	0.17	0.4	0.5	0.22	0.11	0.22	
129574817		0.19	0.04	0.35	0.14	0.29	0.34	0.35	0.25	
705453273034178562		0.26	0.26	0.2	0.31	0.42	0.27	0.15	0.28	
816756721		0.33	0.15	0.32	0.33	0.45	0.31	0.29	0.31	
1674283712		0.46	0.4	0.64	0.55	0.5	0.31	0.48	0.615	
1144118802		0.31	0.36	0.34	0.27	0.55	0.44	0.28	0.32	
787731153855717376		0.32	0.12	0.24	0.33	0.35	0.48	0.11	0.24	
287668387		0.18	0.03	0.28	0.45	0.25	0.42	0.23	0.17	
116876382		0.31	0.26	0.35	0.42	0.26	0.3	0.29	0.32	
756905088724107264		0.37	0.26	0.31	0.19	0.47	0.3	0.19	0.29	
1276274786		0.33	0.23	0.17	0.21	0.34	0.16	0.18	0.16	
26033003		0.33	0.11	0.59	0.3	0.31	0.35	0.31	0.22	
725770009553719300		0.39	0.23	0.63	0.46	0.58	0.62	0.51	0.37	
477972981		0.27	0.22	0.25	0.16	0.41	0.17	0.33	0.34	
539160514		0.2	0.14	0.14	0.05	0.36	0.31	0.34	0.13	
896437094		0.44	0.29	0.48	0.15	0.49	0.35	0.32	0.32	
35248303		0.27	0.06	0.23	0.18	0.4	0.44	0.41	0.22	
1583413380		0.33	0.41	0.4	0.34	0.47	0.44	0.52	0.26	
2577407858		0.37	0.21	0.13	0.16	0.4	0.32	0.45	0.35	
47643487		0.4	0.35	0.35	0.44	0.48	0.55	0.61	0.33	
771054545468321793		0.31	0.16	0.3	0.14	0.37	0.36	0.49	0.2	
18404320		0.38	0.27	0.51	0.27	0.47	0.3	0.32	0.13	
4104575289		0.48	0.33	0.33	0.3	0.49	0.27	0.41	0.42	
21326212		0.34	0.16	0.38	0.33	0.53	0.15	0.5	0.24	
734029863380766721		0.38	0.22	0.32	0.34	0.39	0.4	0.38	0.41	
786049771005812736		0.51	0.52	0.69	0.32	0.45	0.52	0.43	0.47	
708448943412109312		0.3	0.21	0.39	0.26	0.38	0.41	0.41	0.29	
2982868572		0.32	0.37	0.24	0.14	0.39	0.15	0.19	0.22	
105112655		0.37	0.06	0.24	0.46	0.35	0.13	0.16	0.26	
854913649		0.29	0.06	0.23	0.37	0.53	0.34	0.17	0.26	
400132178		0.17	0.07	0.42	0.34	0.36	0.36	0.45	0.25	
745813593321418752		0.3	0.17	0.27	0.15	0.33	0.22	0.11	0.25	
774672882		0.34	0.33	0.37	0.52	0.62	0.36	0.39	0.43	
242419182		0.43	0.18	0.5	0.15	0.38	0.18	0.19	0.46	
3289864057		0.21	0.24	0.4	0.19	0.35	0.37	0.43	0.2	
337884264		0.33	0.39	0.43	0.27	0.44	0.38	0.16	0.35	
2519063076		0.56	0.21	0.62	0.48	0.53	0.46	0.53	0.47	
3170577155		0.44	0.43	0.38	0.28	0.45	0.44	0.29	0.46	
733866462796877824		0.47	0.32	0.68	0.34	0.55	0.57	0.31	0.54	
3551446154		0.36	0.3	0.34	0.16	0.35	0.12	0.21	0.26	
4454811280		0.31	0.35	0.27	0.32	0.45	0.3	0.21	0.31	
709028843772731394		0.38	0.14	0.56	0.2	0.38	0.47	0.24	0.35	
18548665		0.24	0.16	0.4	0.17	0.45	0.61	0.2	0.14	
960598507		0.06	0.06	0.01	0.04	0.22	0.07	0.1	0.02	
3371687206		0.45	0.23	0.18	0.47	0.45	0.2	0.33	0.4	
543775569		0.59	0.34	0.61	0.23	0.35	0.33	0.15	0.52	
756221504375943169		0.42	0.55	0.39	0.48	0.53	0.35	0.51	0.48	
763507931056701440		0.17	0.26	0.21	0.26	0.39	0.4	0.37	0.34	
724726581982322692		0.54	0.36	0.42	0.21	0.33	0.41	0.24	0.46	
337913586		0.22	0.23	0.3	0.08	0.4	0.33	0.35	0.2	
4260720134		0.43	0.51	0.54	0.65	0.55	0.64	0.79	0.51	
64863630		0.21	0.07	0.24	0.2	0.54	0.48	0.45	0.29	
1363449445		0.46	0.53	0.2	0.34	0.52	0.13	0.28	0.3	
1287022826		0.34	0.32	0.19	0.51	0.4	0.37	0.18	0.28	
70558871		0.31	0.19	0.22	0.09	0.38	0.27	0.11	0.15	
2667604818		0.28	0.28	0.35	0.44	0.43	0.38	0.36	0.37	
582158348		0.24	0.03	0.24	0.11	0.4	0.29	0.13	0.22	
1549873879		0.41	0.23	0.34	0.41	0.46	0.51	0.14	0.17	
713643350587478016		0.34	0.13	0.18	0.25	0.46	0.23	0.24	0.31	
2283107413		0.35	0.27	0.27	0.31	0.3	0.32	0.41	0.35	
781818779860729857		0.3	0.09	0.25	0.31	0.36	0.42	0.25	0.26	
874989727		0.47	0.06	0.16	0.29	0.39	0.36	0.18	0.19	
28098271		0.45	0.31	0.56	0.17	0.41	0.34	0.28	0.43	
898992114		0.37	0.23	0.31	0.4	0.43	0.29	0.47	0.32	
2869562673		0.38	0.2	0.31	0.39	0.46	0.3	0.33	0.27	
61013133		0.31	0.38	0.38	0.28	0.49	0.49	0.41	0.43	
786236978589163520		0.32	0.13	0.3	0.4	0.37	0.14	0.22	0.41	
542751106		0.2	0.1	0.4	0.28	0.35	0.34	0.25	0.32	
2389580844		0.47	0.43	0.4	0.26	0.35	0.45	0.29	0.4	
3178837447		0.34	0.41	0.31	0.39	0.43	0.39	0.23	0.22	
786781482975006720		0.29	0.13	0.19	0.3	0.38	0.27	0.08	0.26	
49387997		0.33	0.16	0.37	0.34	0.43	0.24	0.36	0.25	
393162108		0.35	0.05	0.47	0.25	0.52	0.49	0.21	0.3	
2217012464		0.33	0.26	0.2	0.61	0.51	0.24	0.04	0.38	
1222886635		0.28	0.15	0.07	0.28	0.39	0.09	0.14	0.22	
1460673890		0.42	0.3	0.3	0.39	0.41	0.27	0.33	0.26	
1428718188		0.19	0.05	0.18	0.15	0.24	0.12	0.27	0.17	
3914047581		0.53	0.47	0.57	0.47	0.47	0.33	0.26	0.52	
59581076		0.28	0.19	0.23	0.3	0.27	0.21	0.11	0.21	
1007921610		0.21	0.12	0.24	0.2	0.31	0.26	0.11	0.26	
72898305		0.3	0.27	0.27	0.17	0.37	0.22	0.33	0.24	
425307079		0.18	0.05	0.37	0.06	0.11	0.33	0.29	0.21	
4861558506		0.37	0.41	0.43	0.24	0.62	0.53	0.59	0.29	
3223385528		0.37	0.31	0.33	0.21	0.58	0.52	0.49	0.39	
2861525438		0.3	0.3	0.27	0.3	0.46	0.31	0.59	0.35	
96040734		0.49	0.3	0.45	0.15	0.38	0.24	0.25	0.5	
2345326239		0.45	0.21	0.32	0.46	0.5	0.54	0.31	0.44	
624030989		0.34	0.13	0.46	0.25	0.47	0.44	0.38	0.25	
563364243		0.3	0.11	0.5	0.38	0.42	0.33	0.14	0.37	
461780457		0.55	0.19	0.47	0.3	0.47	0.43	0.44	0.55	
56826641		0.32	0.2	0.31	0.26	0.53	0.25	0.15	0.34	
154969490		0.36	0.2	0.4	0.53	0.42	0.58	0.46	0.38	
33206689		0.36	0.21	0.33	0.37	0.45	0.3	0.39	0.32	
3126748277		0.38	0.35	0.37	0.53	0.55	0.53	0.45	0.3	
4790055615		0.4	0.24	0.29	0.43	0.49	0.24	0.12	0.3	
58174783		0.27	0.19	0.22	0.28	0.5	0.28	0.05	0.19	
1247567090		0.34	0.4	0.5	0.28	0.38	0.46	0.34	0.33	
18491047		0.31	0.23	0.3	0.27	0.5	0.22	0.12	0.28	
546451096		0.34	0.29	0.24	0.29	0.5	0.44	0.3	0.26	
115583848		0.26	0.05	0.45	0.19	0.36	0.23	0.39	0.2	
608642919		0.38	0.27	0.34	0.31	0.43	0.38	0.38	0.4	
1455795770		0.25	0.03	0.26	0.3	0.31	0.25	0.05	0.23	
18107739		0.09	0.1	0.1	0.09	0.24	0.18	0.19	0.12	
709837938788589569		0.26	0.29	0.24	0.29	0.43	0.15	0.47	0.26	
21159425		0.52	0.27	0.67	0.48	0.42	0.27	0.24	0.46	
541277119		0.35	0.15	0.3	0.48	0.43	0.24	0.27	0.22	
332533240		0.32	0.5	0.36	0.31	0.47	0.39	0.25	0.4	
2424564421		0.39	0.23	0.33	0.58	0.42	0.35	0.2	0.21	
1120579568		0.36	0.28	0.46	0.42	0.45	0.52	0.45	0.38	
791796448958541824		0.36	0.33	0.55	0.34	0.46	0.34	0.58	0.3	
2897107518		0.1	0.1	0.3	0.11	0.21	0.38	0.18	0.13	
469479670		0.36	0.14	0.36	0.32	0.43	0.21	0.31	0.3	
1924722175		0.25	0.12	0.2	0.16	0.44	0.32	0.2	0.25	
266530277		0.25	0.25	0.17	0.31	0.41	0.33	0.19	0.27	
3248002086		0.36	0.25	0.3	0.29	0.5	0.4	0.4	0.29	
3306511070		0.33	0.2	0.34	0.34	0.49	0.4	0.29	0.28	
4288324559		0.32	0.24	0.22	0.35	0.28	0.31	0.17	0.23	
306924364		0.31	0.25	0.27	0.65	0.43	0.37	0.19	0.33	
1633595760		0.16	0.16	0.23	0.1	0.39	0.14	0.17	0.21	
3041794064		0.21	0.23	0.24	0.15	0.24	0.25	0.2	0.22	
112287707		0.42	0.33	0.28	0.45	0.51	0.45	0.49	0.3	
2350862439		0.26	0.08	0.17	0.33	0.33	0.3	0.24	0.17	
735260235196047360		0.34	0.08	0.21	0.32	0.3	0.32	0.25	0.27	
3269565836		0.36	0.5	0.44	0.35	0.47	0.54	0.62	0.23	
3567764369		0.28	0.14	0.23	0.11	0.43	0.56	0.645	0.29	
480014162		0.44	0.09	0.4	0.17	0.42	0.44	0.48	0.25	
3340267793		0.3	0.13	0.27	0.38	0.49	0.23	0.27	0.27	
444820039		0.33	0.41	0.31	0.45	0.57	0.34	0.27	0.33	
18175578		0.41	0.24	0.6	0.4	0.4	0.24	0.19	0.54	
713377689743335424		0.36	0.08	0.19	0.13	0.35	0.17	0.17	0.19	
2187374622		0.12	0.05	0.44	0.25	0.4	0.37	0.49	0.13	
266659024		0.24	0.09	0.28	0.15	0.42	0.23	0.47	0.25	
44870728		0.26	0.07	0.33	0.08	0.18	0.194	0.19	0.16	
758822403380088832		0.3	0.06	0.41	0.13	0.44	0.5	0.48	0.31	
1015498958		0.35	0.07	0.22	0.36	0.3	0.25	0.12	0.25	
799095285721010176		0.41	0.34	0.27	0.5	0.49	0.23	0.27	0.27	
49705874		0.33	0.37	0.31	0.34	0.26	0.38	0.23	0.38	
4077359361		0.37	0.3	0.29	0.33	0.39	0.33	0.26	0.36	
785287232341086305		0.34	0.51	0.39	0.25	0.42	0.17	0.4	0.34	
1166754726		0.23	0.14	0.29	0.32	0.39	0.29	0.23	0.2	
73208930		0.37	0.31	0.06	0.34	0.46	0.49	0.37	0.33	
412329694		0.52	0.7	0.56	0.49	0.59	0.55	0.63	0.44	
17832709		0.37	0.22	0.51	0.46	0.41	0.49	0.43	0.48	
789576425745453056		0.31	0.11	0.22	0.28	0.33	0.34	0.37	0.35	
527102751		0.2	0.3	0.29	0.21	0.38	0.26	0.3	0.24	
2975591738		0.22	0.19	0.15	0.18	0.34	0.27	0.08	0.28	
770874362		0.34	0.21	0.26	0.47	0.4	0.36	0.15	0.22	
731978738334736384		0.28	0.25	0.29	0.42	0.41	0.29	0.53	0.42	
55100779		0.59	0.11	0.77	0.559333333333	0.58	0.615	0.6	0.47	
4847359965		0.33	0.19	0.35	0.38	0.49	0.31	0.18	0.24	
700809082228183040		0.34	0.12	0.38	0.15	0.4	0.48	0.46	0.25	
2706776460		0.33	0.38	0.28	0.28	0.55	0.45	0.27	0.32	
505231928		0.23	0.25	0.39	0.28	0.45	0.34	0.54	0.35	
706156588407529473		0.38	0.27	0.24	0.42	0.47	0.26	0.25	0.38	
271927117		0.23	0.01	0.11	0.32	0.3	0.32	0.27	0.18	
4282865114		0.43	0.42	0.59	0.43	0.52	0.45	0.5	0.44	
769617662582333440		0.32	0.18	0.4	0.19	0.31	0.34	0.31	0.37	
728786065524445184		0.49	0.48	0.35	0.16	0.4	0.24	0.27	0.46	
4764007220		0.38	0.06	0.26	0.21	0.35	0.39	0.28	0.28	
97337036		0.31	0.2	0.24	0.18	0.41	0.3	0.19	0.21	
757404475598381056		0.3	0.09	0.34	0.36	0.41	0.44	0.4	0.21	
2165722035		0.26	0.12	0.16	0.15	0.45	0.22	0.14	0.15	
37046611		0.18	0.08	0.1	0.35	0.42	0.29	0.43	0.16	
852011923		0.36	0.19	0.25	0.15	0.45	0.27	0.36	0.25	
608387419		0.31	0.14	0.22	0.19	0.4	0.2	0.12	0.2	
182984805		0.28	0.26	0.22	0.51	0.52	0.46	0.21	0.2	
722573792590094336		0.34	0.23	0.29	0.35	0.47	0.28	0.16	0.24	
425342323		0.17	0.1	0.21	0.1	0.24	0.31	0.29	0.15	
271957908		0.33	0.2	0.35	0.42	0.47	0.31	0.27	0.32	
3410396065		0.43	0.31	0.48	0.43	0.62	0.51	0.58	0.42	
751286534385524736		0.37	0.21	0.35	0.34	0.44	0.33	0.32	0.34	
714887575081607168		0.39	0.41	0.22	0.42	0.48	0.23	0.11	0.31	
575916150		0.25	0.16	0.13	0.17	0.45	0.37	0.5	0.16	
2427581443		0.34	0.27	0.35	0.42	0.2	0.26	0.18	0.51	
247130062		0.39	0.3	0.38	0.59	0.47	0.41	0.26	0.35	
714513504842203137		0.27	0.36	0.31	0.32	0.326666666667	0.47	0.26	0.27	
2339468420		0.37	0.03	0.15	0.15	0.53	0.23	0.09	0.26	
2914007180		0.23	0.04	0.18	0.26	0.32	0.14	0.27	0.23	
128749031		0.45	0.32	0.49	0.29	0.53	0.68	0.51	0.35	
783408079836700672		0.38	0.28	0.44	0.48	0.46	0.45	0.47	0.41	
2259161310		0.35	0.17	0.18	0.36	0.4	0.09	0.32	0.22	
45041081		0.31	0.09	0.19	0.33	0.27	0.15	0.09	0.23	
344232045		0.2	0.1	0.14	0.24	0.26	0.37	0.16	0.11	
2721886694		0.25	0.15	0.1	0.1	0.23	0.21	0.13	0.25	
106527267		0.37	0.35	0.43	0.5	0.42	0.26	0.56	0.34	
991906664		0.22	0.27	0.45	0.34	0.4	0.37	0.21	0.39	
772317077629640704		0.4	0.36	0.53	0.47	0.45	0.62	0.53	0.51	
18777782		0.28	0.11	0.34	0.17	0.4	0.44	0.63	0.17	
3365988797		0.45	0.57	0.32	0.46	0.51	0.39	0.37	0.34	
3248410062		0.49	0.44	0.63	0.34	0.54	0.12	0.36	0.52	
790291098		0.47	0.53	0.43	0.42	0.5	0.55	0.46	0.55	
755458817484320768		0.17	0.03	0.24	0.25	0.19	0.28	0.14	0.15	
1375629385		0.38	0.54	0.39	0.29	0.29	0.29	0.27	0.4	
929782800		0.3	0.12	0.26	0.55	0.4	0.33	0.16	0.22	
3047377314		0.39	0.16	0.29	0.37	0.42	0.21	0.21	0.31	
715286326275211264		0.3	0.19	0.3	0.15	0.16	0.17	0.05	0.23	
2152799365		0.48	0.53	0.24	0.27	0.43	0.32	0.25	0.47	
1659030800		0.38	0.38	0.53	0.33	0.45	0.47	0.42	0.18	
9186162		0.23	0.07	0.34	0.14	0.35	0.41	0.36	0.19	
2958832497		0.48	0.34	0.34	0.31	0.45	0.42	0.17	0.38	
2966230157		0.39	0.18	0.26	0.31	0.43	0.37	0.51	0.35	
340428751		0.43	0.16	0.28	0.24	0.5	0.17	0.22	0.3	
2730588752		0.26	0.13	0.3	0.17	0.24	0.3	0.28	0.22	
2430673386		0.24	0.13	0.29	0.25	0.46	0.3	0.6	0.33	
3011274792		0.27	0.03	0.22	0.25	0.45	0.27	0.12	0.25	
700848670766292992		0.29	0.28	0.3	0.22	0.28	0.3	0.45	0.32	
21351342		0.47	0.42	0.48	0.36	0.44	0.49	0.53	0.42	
19896312		0.35	0.3	0.48	0.18	0.26	0.2	0.1	0.38	
49130613		0.27	0.13	0.34	0.32	0.46	0.45	0.4	0.25	
705829302399475712		0.34	0.37	0.57	0.5	0.4	0.43	0.26	0.54	
782172326		0.37	0.22	0.57	0.31	0.36	0.29	0.63	0.37	
24122825		0.52	0.28	0.35	0.66	0.63	0.46	0.42	0.49	
1153638055		0.61	0.57	0.68	0.51	0.47	0.33	0.33	0.56	
3302611902		0.29	0.14	0.35	0.3	0.4	0.34	0.15	0.31	
963966338		0.57	0.36	0.52	0.6	0.67	0.62	0.69	0.43	
823164444		0.21	0.0	0.18	0.22	0.51	0.27	0.14	0.2	
4543301420		0.32	0.03	0.25	0.23	0.17	0.17	0.16	0.32	
2869678709		0.44	0.34	0.44	0.6	0.57	0.6	0.7	0.44	
3407027063		0.25	0.05	0.25	0.17	0.29	0.27	0.3	0.13	
149707496		0.38	0.23	0.31	0.49	0.48	0.29	0.41	0.29	
1304465947		0.2	0.08	0.07	0.16	0.42	0.25	0.42	0.19	
182294790		0.43	0.33	0.52	0.22	0.53	0.4	0.33	0.4	
796756299023323136		0.3	0.58	0.44	0.21	0.46	0.41	0.63	0.29	
3407218889		0.16	0.26	0.3	0.25	0.33	0.29	0.28	0.23	
1429320763		0.3	0.32	0.2	0.44	0.42	0.36	0.37	0.37	
726063894310051841		0.33	0.0	0.4	0.19	0.16	0.17	0.31	0.3	
3391185461		0.55	0.33	0.61	0.37	0.48	0.29	0.03	0.51	
1453474057		0.28	0.04	0.39	0.38	0.54	0.33	0.12	0.3	
69800408		0.55	0.43	0.57	0.24	0.16	0.18	0.08	0.73	
2584896210		0.18	0.09	0.39	0.19	0.39	0.34	0.5	0.25	
42741327		0.32	0.18	0.29	0.34	0.45	0.42	0.39	0.2	
37466254		0.21	0.1	0.19	0.26	0.33	0.56	0.21	0.12	
767529692744159233		0.29	0.38	0.17	0.37	0.34	0.25	0.13	0.31	
4609062205		0.38	0.59	0.31	0.52	0.47	0.56	0.56	0.34	
3013467001		0.24	0.12	0.23	0.25	0.29	0.08	0.12	0.22	
1144033710		0.52	0.53	0.33	0.41	0.41	0.43	0.37	0.34	
4306263074		0.53	0.34	0.29	0.52	0.36	0.42	0.23	0.46	
515664415		0.4	0.25	0.35	0.43	0.54	0.5	0.25	0.32	
28984276		0.26	0.24	0.48	0.44	0.26	0.18	0.31	0.32	
173817113		0.37	0.31	0.34	0.24	0.48	0.19	0.12	0.33	
2490389310		0.51	0.3	0.71	0.3	0.46	0.48	0.35	0.45	
2875491974		0.37	0.11	0.33	0.24	0.42	0.23	0.32	0.26	
63300435		0.36	0.42	0.38	0.31	0.52	0.33	0.16	0.23	
940503344		0.37	0.25	0.24	0.22	0.47	0.29	0.26	0.31	
513923943		0.27	0.09	0.35	0.22	0.46	0.33	0.17	0.22	
94522087		0.41	0.31	0.44	0.46	0.41	0.28	0.42	0.46	
4851493023		0.42	0.36	0.35	0.46	0.4	0.46	0.54	0.37	
3116955718		0.27	0.2	0.13	0.22	0.25	0.14	0.3	0.17	
2331065239		0.41	0.17	0.16	0.41	0.46	0.25	0.17	0.33	
759886365311905793		0.46	0.37	0.5	0.42	0.45	0.48	0.52	0.46	
370827550		0.26	0.07	0.18	0.39	0.31	0.28	0.15	0.19	
4827286170		0.33	0.3	0.36	0.38	0.45	0.19	0.4	0.31	
3056169579		0.25	0.37	0.21	0.33	0.3	0.28	0.05	0.32	
69560992		0.45	0.08	0.42	0.31	0.4	0.34	0.49	0.22	
1737867176		0.36	0.21	0.37	0.18	0.48	0.26	0.43	0.33	
2391488834		0.41	0.3	0.28	0.38	0.47	0.3	0.6	0.29	
1442284158		0.56	0.31	0.57	0.29	0.46	0.37	0.11	0.45	
600865128		0.35	0.23	0.33	0.5	0.47	0.23	0.22	0.25	
322682659		0.23	0.08	0.17	0.18	0.31	0.32	0.3	0.24	
3182152928		0.56	0.47	0.55	0.3	0.74	0.61	0.62	0.45	
860743292		0.39	0.31	0.34	0.26	0.44	0.224	0.4	0.34	
3711377115		0.25	0.2	0.27	0.44	0.47	0.35	0.19	0.27	
186656365		0.19	0.05	0.15	0.14	0.31	0.16	0.15	0.1	
2798085656		0.27	0.16	0.3	0.17	0.48	0.22	0.16	0.23	
439421679		0.23	0.35	0.09	0.11	0.32	0.37	0.13	0.19	
3228616728		0.25	0.04	0.16	0.16	0.38	0.15	0.13	0.19	
214829926		0.29	0.06	0.35	0.37	0.42	0.19	0.23	0.25	
30258886		0.22	0.26	0.33	0.17	0.48	0.34	0.34	0.23	
710589026840002561		0.35	0.04	0.18	0.24	0.41	0.04	0.06	0.25	
2356944679		0.44	0.3	0.34	0.1	0.62	0.39	0.23	0.35	
3003856807		0.34	0.14	0.31	0.36	0.3	0.22	0.17	0.24	
3009577536		0.4	0.32	0.24	0.39	0.4	0.4	0.22	0.37	
3395811605		0.48	0.27	0.48	0.25	0.48	0.34	0.23	0.38	
4179814341		0.36	0.5	0.17	0.35	0.53	0.13	0.22	0.33	
4894717135		0.14	0.16	0.26	0.32	0.24	0.54	0.16	0.22	
217634501		0.52	0.69	0.45	0.41	0.28	0.34	0.46	0.54	
69013390		0.35	0.25	0.38	0.53	0.35	0.34	0.52	0.34	
758337585223569408		0.43	0.35	0.32	0.17	0.4	0.23	0.31	0.35	
2923078709		0.35	0.21	0.41	0.25	0.38	0.34	0.18	0.45	
757039540078993408		0.31	0.08	0.23	0.33	0.56	0.29	0.29	0.24	
2467960591		0.35	0.38	0.46	0.34	0.45	0.61	0.39	0.35	
4286980636		0.33	0.13	0.24	0.43	0.35	0.27	0.42	0.24	
3294140459		0.41	0.15	0.35	0.11	0.4	0.49	0.46	0.27	
935243696		0.44	0.35	0.71	0.32	0.58	0.48	0.43	0.45	
3533102955		0.38	0.19	0.28	0.35	0.55	0.17	0.16	0.36	
599445694		0.53	0.19	0.58	0.48	0.55	0.33	0.37	0.49	
465046002		0.18	0.18	0.2	0.19	0.37	0.04	0.04	0.22	
2989323842		0.49	0.54	0.36	0.29	0.49	0.4	0.15	0.46	
771049316278501378		0.5	0.42	0.65	0.37	0.42	0.22	0.23	0.53	
2501646657		0.44	0.26	0.44	0.3	0.51	0.48	0.43	0.35	
701314832394383360		0.41	0.21	0.26	0.22	0.22	0.21	0.22	0.3	
1713984559		0.34	0.31	0.4	0.22	0.44	0.56	0.42	0.41	
48736766		0.31	0.26	0.35	0.22	0.41	0.2	0.3	0.37	
793971294282792960		0.45	0.67	0.35	0.44	0.61	0.64	0.39	0.46	
3395964711		0.43	0.41	0.29	0.32	0.34	0.24	0.2	0.35	
276276970		0.35	0.22	0.28	0.57	0.54	0.18	0.2	0.36	
47846078		0.19	0.12	0.19	0.12	0.33	0.13	0.1	0.15	
729878414383927296		0.21	0.2	0.26	0.28	0.39	0.2	0.36	0.29	
3313501976		0.45	0.42	0.26	0.41	0.43	0.45	0.45	0.32	
159180954		0.32	0.16	0.14	0.19	0.39	0.21	0.31	0.17	
4827809970		0.35	0.38	0.46	0.3	0.66	0.57	0.79	0.39	
2488999291		0.35	0.11	0.23	0.32	0.42	0.24	0.19	0.28	
979495020		0.19	0.08	0.24	0.37	0.35	0.41	0.42	0.26	
852160537		0.52	0.42	0.58	0.24	0.51	0.66	0.63	0.46	
100369974		0.59	0.3	0.63	0.55	0.51	0.5	0.42	0.42	
2259313549		0.29	0.21	0.32	0.3	0.38	0.28	0.29	0.21	
1887655615		0.19	0.09	0.04	0.15	0.32	0.11	0.2	0.05	
304517257		0.35	0.16	0.26	0.6	0.49	0.21	0.31	0.23	
2878502178		0.35	0.24	0.41	0.26	0.4	0.31	0.31	0.28	
3320239122		0.28	0.08	0.21	0.24	0.49	0.34	0.15	0.19	
3018534915		0.33	0.1	0.49	0.17	0.33	0.46	0.34	0.24	
